category	path	line	matched_terms	excerpt	phase1_use
lean	Relico/DTR/PriorityTimingInvariant.lean	103	priority	DTR.Body.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	110	priority	DTR.MultiStoreStep.preserves_priorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	114	dispatch	| dispatch hDispatch =>	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	115	dispatch	cases hDispatch with	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingInvariant.lean	126	priority	hPriorityEligible	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	11	priority	Timing restriction used by the priority-preserving multi-server	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	17	priority	This restriction is specific to the priority-sensitive fragment. The	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	20	priority	def PriorityTimingWellFormed :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	31	priority	theorem priorityTimingWellFormed_assign	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	34	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	39	priority	theorem priorityTimingWellFormed_selfSend	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	42	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	54	priority	def PriorityTimingWellFormed :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	62	priority	DTR.Stmt.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	64	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	68	priority	theorem priorityTimingWellFormed_nil :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	69	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	74	priority	theorem priorityTimingWellFormed_cons	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	77	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	79	priority	DTR.Stmt.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	81	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	85	priority	theorem priorityTimingWellFormed_append	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	87	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	89	priority	PriorityTimingWellFormed left ∧	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	90	priority	PriorityTimingWellFormed right := by	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	96	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	101	priority	DTR.Stmt.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	103	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	105	priority	(DTR.Stmt.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	107	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	109	priority	PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	137	priority	Model-level timing assumption for priority-preserving execution	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	138	correspondence	correspondence.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	140	message-server	The constructor and every declared message-server body must use only	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	144	priority	well-formedness so models without priority-sensitive claims retain the	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	147	priority	structure PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	152	priority	DTR.Body.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/PriorityTimingWellFormed.lean	159	priority	DTR.Body.PriorityTimingWellFormed	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/RuntimeWellFormed.lean	14	message server	Every pending message must target the model's declared message server.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/Scheduling.lean	25	scheduler	An occurrence-preserving scheduler selection from a DTR message bag.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/Scheduling.lean	27	dispatch	structure DispatchSelection	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/Scheduling.lean	47	dispatch	theorem DispatchSelection.selected_mem	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/Scheduling.lean	50	dispatch	DTR.DispatchSelection	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/State.lean	33	message server	or currently executing message server.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	1	scheduling	import Relico.DTR.Scheduling	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	10	dispatch	Dispatch semantics for a pending DTR message over a finite state store.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	12	dispatch	Dispatch is enabled only when the active body is empty. One concrete	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	16	dispatch	inductive StoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	45	dispatch	StoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	76	dispatch	namespace StoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	79	dispatch	Dispatch preserves coverage because it leaves the complete state store	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	88	dispatch	(hDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	89	dispatch	DTR.StoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	103	dispatch	cases hDispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreDispatchSemantics.lean	107	dispatch	end StoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreMachineSemantics.lean	1	dispatch	import Relico.DTR.StoreDispatchSemantics	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreMachineSemantics.lean	13	dispatch	dispatch of one pending message occurrence.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreMachineSemantics.lean	21	dispatch	| dispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreMachineSemantics.lean	28	one-step	Combined one-step DTR semantics over a finite state-variable store.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreMachineSemantics.lean	59	dispatch	| dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreMachineSemantics.lean	62	dispatch	(hDispatch :	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreMachineSemantics.lean	63	dispatch	DTR.StoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreMachineSemantics.lean	75	dispatch	(DTR.StoreMachineLabel.dispatch	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreModelWellFormed.lean	14	message-server	message-server bodies are checked against the entire declaration list.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreRuntimeWellFormed.lean	2	trace	import Relico.DTR.StoreTrace	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreRuntimeWellFormed.lean	95	message server	message targeting the declared message server.	candidate evidence only; semantic classification requires Phase 2 inspection
lean	Relico/DTR/StoreRuntimeWellFormed.lean	166	dispatch	namespace StoreDispatchStep	candidate evidence only; semantic classification requires Phase 2 inspection
