record_type	record_id	final_benchmark_id	mapping_status	matched_categories	record_json
obligation	MultiStorePayloadFoundation:0017	multi-store-payload--priority-selection--negative	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--negative"",""kind"":""theorem"",""line_number"":""219"",""mapping_status"":""accepted"",""name_or_expression"":""reactor_action_and_reaction_order_agree"",""obligation_id"":""MultiStorePayloadFoundation:0017"",""original_benchmark_candidate"":""test-multi-store-payload-foundation"",""test_file"":""Relico/Tests/MultiStorePayloadFoundation.lean""}"
obligation	MultiStorePayloadReactionMembership:0001	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""insertion_preserves_membership"",""obligation_id"":""MultiStorePayloadReactionMembership:0001"",""original_benchmark_candidate"":""test-multi-store-payload-reaction-membership"",""test_file"":""Relico/Tests/MultiStorePayloadReactionMembership.lean""}"
obligation	MultiStorePayloadReactionMembership:0002	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""27"",""mapping_status"":""accepted"",""name_or_expression"":""normalization_preserves_membership"",""obligation_id"":""MultiStorePayloadReactionMembership:0002"",""original_benchmark_candidate"":""test-multi-store-payload-reaction-membership"",""test_file"":""Relico/Tests/MultiStorePayloadReactionMembership.lean""}"
obligation	MultiStorePayloadReactionMembership:0003	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""42"",""mapping_status"":""accepted"",""name_or_expression"":""priority_ordered_preserves_membership"",""obligation_id"":""MultiStorePayloadReactionMembership:0003"",""original_benchmark_candidate"":""test-multi-store-payload-reaction-membership"",""test_file"":""Relico/Tests/MultiStorePayloadReactionMembership.lean""}"
obligation	MultiStorePayloadReactionMembership:0004	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""57"",""mapping_status"":""accepted"",""name_or_expression"":""declared_server_generates_reaction"",""obligation_id"":""MultiStorePayloadReactionMembership:0004"",""original_benchmark_candidate"":""test-multi-store-payload-reaction-membership"",""test_file"":""Relico/Tests/MultiStorePayloadReactionMembership.lean""}"
obligation	MultiStorePayloadReactionMembership:0005	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""73"",""mapping_status"":""accepted"",""name_or_expression"":""generated_reaction_has_declared_server"",""obligation_id"":""MultiStorePayloadReactionMembership:0005"",""original_benchmark_candidate"":""test-multi-store-payload-reaction-membership"",""test_file"":""Relico/Tests/MultiStorePayloadReactionMembership.lean""}"
obligation	MultiStorePayloadReactionMembership:0006	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""92"",""mapping_status"":""accepted"",""name_or_expression"":""generated_reaction_inversion_orientation"",""obligation_id"":""MultiStorePayloadReactionMembership:0006"",""original_benchmark_candidate"":""test-multi-store-payload-reaction-membership"",""test_file"":""Relico/Tests/MultiStorePayloadReactionMembership.lean""}"
obligation	MultiStorePayloadRuntimeStateCorrespondence:0001	multi-store-payload--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""store_relation_contains_structural"",""obligation_id"":""MultiStorePayloadRuntimeStateCorrespondence:0001"",""original_benchmark_candidate"":""test-multi-store-payload-runtime-state-correspondence"",""test_file"":""Relico/Tests/MultiStorePayloadRuntimeStateCorrespondence.lean""}"
obligation	MultiStorePayloadRuntimeStateCorrespondence:0002	multi-store-payload--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""26"",""mapping_status"":""accepted"",""name_or_expression"":""store_relation_contains_selection"",""obligation_id"":""MultiStorePayloadRuntimeStateCorrespondence:0002"",""original_benchmark_candidate"":""test-multi-store-payload-runtime-state-correspondence"",""test_file"":""Relico/Tests/MultiStorePayloadRuntimeStateCorrespondence.lean""}"
obligation	MultiStorePayloadRuntimeStateCorrespondence:0003	multi-store-payload--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""45"",""mapping_status"":""accepted"",""name_or_expression"":""runtime_contains_store_relation"",""obligation_id"":""MultiStorePayloadRuntimeStateCorrespondence:0003"",""original_benchmark_candidate"":""test-multi-store-payload-runtime-state-correspondence"",""test_file"":""Relico/Tests/MultiStorePayloadRuntimeStateCorrespondence.lean""}"
obligation	MultiStorePayloadRuntimeStateCorrespondence:0004	multi-store-payload--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""64"",""mapping_status"":""accepted"",""name_or_expression"":""runtime_contains_structural"",""obligation_id"":""MultiStorePayloadRuntimeStateCorrespondence:0004"",""original_benchmark_candidate"":""test-multi-store-payload-runtime-state-correspondence"",""test_file"":""Relico/Tests/MultiStorePayloadRuntimeStateCorrespondence.lean""}"
obligation	MultiStorePayloadRuntimeStateCorrespondence:0005	multi-store-payload--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""82"",""mapping_status"":""accepted"",""name_or_expression"":""runtime_contains_selection"",""obligation_id"":""MultiStorePayloadRuntimeStateCorrespondence:0005"",""original_benchmark_candidate"":""test-multi-store-payload-runtime-state-correspondence"",""test_file"":""Relico/Tests/MultiStorePayloadRuntimeStateCorrespondence.lean""}"
obligation	MultiStorePayloadRuntimeStateCorrespondence:0006	multi-store-payload--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""101"",""mapping_status"":""accepted"",""name_or_expression"":""runtime_contains_exact_payload_queues"",""obligation_id"":""MultiStorePayloadRuntimeStateCorrespondence:0006"",""original_benchmark_candidate"":""test-multi-store-payload-runtime-state-correspondence"",""test_file"":""Relico/Tests/MultiStorePayloadRuntimeStateCorrespondence.lean""}"
obligation	MultiStorePayloadRuntimeStateCorrespondence:0007	multi-store-payload--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""119"",""mapping_status"":""accepted"",""name_or_expression"":""runtime_pending_action_not_past"",""obligation_id"":""MultiStorePayloadRuntimeStateCorrespondence:0007"",""original_benchmark_candidate"":""test-multi-store-payload-runtime-state-correspondence"",""test_file"":""Relico/Tests/MultiStorePayloadRuntimeStateCorrespondence.lean""}"
obligation	MultiStorePayloadRuntimeStateCorrespondence:0008	multi-store-payload--priority-selection--positive	accepted	priority|correspondence	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""142"",""mapping_status"":""accepted"",""name_or_expression"":""empty_target_queue_pending_not_past"",""obligation_id"":""MultiStorePayloadRuntimeStateCorrespondence:0008"",""original_benchmark_candidate"":""test-multi-store-payload-runtime-state-correspondence"",""test_file"":""Relico/Tests/MultiStorePayloadRuntimeStateCorrespondence.lean""}"
obligation	MultiStorePayloadSelectionCompatibility:0001	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""8"",""mapping_status"":""accepted"",""name_or_expression"":""empty_compatible"",""obligation_id"":""MultiStorePayloadSelectionCompatibility:0001"",""original_benchmark_candidate"":""test-multi-store-payload-selection-compatibility"",""test_file"":""Relico/Tests/MultiStorePayloadSelectionCompatibility.lean""}"
obligation	MultiStorePayloadSelectionCompatibility:0002	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""19"",""mapping_status"":""accepted"",""name_or_expression"":""same_microstep_pair_compatible"",""obligation_id"":""MultiStorePayloadSelectionCompatibility:0002"",""original_benchmark_candidate"":""test-multi-store-payload-selection-compatibility"",""test_file"":""Relico/Tests/MultiStorePayloadSelectionCompatibility.lean""}"
obligation	MultiStorePayloadSelectionCompatibility:0003	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""49"",""mapping_status"":""accepted"",""name_or_expression"":""earlier_microstep_pair_compatible"",""obligation_id"":""MultiStorePayloadSelectionCompatibility:0003"",""original_benchmark_candidate"":""test-multi-store-payload-selection-compatibility"",""test_file"":""Relico/Tests/MultiStorePayloadSelectionCompatibility.lean""}"
obligation	MultiStorePayloadSelectionCompatibility:0004	multi-store-payload--priority-selection--positive	accepted	priority	"{""classification"":""proof_obligation"",""evidence_role"":""source-capability"",""final_benchmark_id"":""multi-store-payload--priority-selection--positive"",""kind"":""theorem"",""line_number"":""85"",""mapping_status"":""accepted"",""name_or_expression"":""earlier_microstep_recovers_priority"",""obligation_id"":""MultiStorePayloadSelectionCompatibility:0004"",""original_benchmark_candidate"":""test-multi-store-payload-selection-compatibility"",""test_file"":""Relico/Tests/MultiStorePayloadSelectionCompatibility.lean""}"
